filename,width,height,class,xmin,ymin,xmax,ymax
005445_05_jpg.rf.01ad7508da12136a7d3466ff4dfd8d62.jpg,640,640,car,0,421,18,596
003880_09_jpg.rf.01d81694bcc68b9741eb004eb3186f44.jpg,640,640,car,13,0,626,635

004029_10_jpg.rf.01273427af28d3fb2a91b0a99ae420ff.jpg,640,640,ambulance,8,0,640,640

004760_09_jpg.rf.025eee9725f1299229a9b07d7ff5d06c.jpg,640,640,bus,3,33,640,637
004760_09_jpg.rf.025eee9725f1299229a9b07d7ff5d06c.jpg,640,640,motercycle,610,481,640,583
004732_02_jpg.rf.02b074d3dcca84aed2661d8945e72a0d.jpg,640,640,bus,20,30,634,583
004793_18_jpg.rf.03962f2404b611c611258ca151cf3755.jpg,640,640,car,2,0,640,604
004603_01_jpg.rf.0415b1daf7c8ac47f37e1db2998bc9cb.jpg,640,640,motercycle,0,5,640,637
004323_10_jpg.rf.04ef0b704fef4ad478c0acfd402b6482.jpg,640,640,ambulance,0,0,640,640
004696_17_jpg.rf.046c06b97c98f4f82b74aff85851f162.jpg,640,640,bus,0,0,640,640
005488_17_jpg.rf.03bf7db69d9c6d6ff4dffa62a1a43f92.jpg,640,640,car,0,6,640,636
005110_18_jpg.rf.04ca10aaa5aa6d0ad318d05af6eb2a9e.jpg,640,640,car,0,0,437,322
005199_09_jpg.rf.04fbf180c52651c0e06a54f9f79bf961.jpg,640,640,bus,18,0,632,619

003963_18_jpg.rf.0587ed1080993b98c186e44792f954bd.jpg,640,640,ambulance,0,0,640,640
004097_01_jpg.rf.04e2728e9e34a95ad27bdb3ff9fabad6.jpg,640,640,car,1,1,639,639
004133_01_jpg.rf.05232275acafabbc6eaf042daf1940d5.jpg,640,640,bus,0,0,638,639
004651_09_jpg.rf.05ba8631a708b355fdb06e4b52759291.jpg,640,640,bus,0,0,615,640
004651_09_jpg.rf.05ba8631a708b355fdb06e4b52759291.jpg,640,640,motercycle,0,0,587,290
004950_18_jpg.rf.04e271fa3212fc67f5be2b61fc70981b.jpg,640,640,bus,0,0,640,610
004072_02_jpg.rf.05b15e5c64e09c7a7a15a40c6c7e1eb4.jpg,640,640,ambulance,27,34,640,640
004223_01_jpg.rf.05b2ace0ea00f6547db5dfa7b5431baf.jpg,640,640,motercycle,18,57,507,639
004025_10_jpg.rf.05423840b62589be61dda21af66c7a79.jpg,640,640,car,0,0,614,640
004162_17_jpg.rf.0602dc2f8e6c96222fdeff193c2f2470.jpg,640,640,car,0,0,639,615
005037_00_jpg.rf.0620a5fb7b6eb862d51e39b12e193810.jpg,640,640,car,0,55,640,637
005252_09_jpg.rf.02b8b7579c22037e2c2b2468a864e55e.jpg,640,640,bus,0,7,640,629
005075_09_jpg.rf.063528b15be8b9552e9510d757a95281.jpg,640,640,bus,0,0,590,640
004228_17_jpg.rf.062cfd2a36ae60aec0bd7f12be834777.jpg,640,640,car,31,0,607,622
004767_02_jpg.rf.0700bb848eefe23a8d02facd20fa7c9a.jpg,640,640,car,1,25,639,639
003993_09_jpg.rf.06730bd2daebc3f669b809d418d3a5c7.jpg,640,640,bus,2,0,639,639
004477_01_jpg.rf.0683c5c173d374a9a1a1bcf5c205c83d.jpg,640,640,motercycle,2,8,635,636
003786_05_jpg.rf.077c3112bf2b38b043826c2abbdc4bcf.jpg,640,640,car,0,0,640,640
004685_01_jpg.rf.07e5eda200d389dd8415142f6ff946a5.jpg,640,640,bus,10,33,633,636
004803_10_jpg.rf.071a72c0995ad193f06c2a194aa0daf6.jpg,640,640,bus,1,0,640,611
005081_18_jpg.rf.07f52a55a12834125ea7701dc7cef0b9.jpg,640,640,bus,1,6,624,629
005344_05_jpg.rf.05cc520d59a4e4ee9bd1e2086c82cd72.jpg,640,640,bus,13,12,640,603
004854_17_jpg.rf.07f3dd818975828c5d09131b81081f13.jpg,640,640,car,16,0,639,639
004691_01_jpg.rf.083c0a537ea7e4fb19da80cf18b1daf7.jpg,640,640,motercycle,0,19,635,600
005208_01_jpg.rf.089e358362f22257715319be16a03a3d.jpg,640,640,bus,261,558,368,586
005208_01_jpg.rf.089e358362f22257715319be16a03a3d.jpg,640,640,motercycle,9,11,610,624
004986_05_jpg.rf.070f91b5896155292b1bd7e59a3f0981.jpg,640,640,car,0,0,640,640

004912_09_jpg.rf.08f21ed26ea641c89c6eb40f60fa189c.jpg,640,640,bus,0,2,639,640
004912_09_jpg.rf.08f21ed26ea641c89c6eb40f60fa189c.jpg,640,640,car,593,415,640,539

004340_02_jpg.rf.09362ef97a15c7f2607176db113574e6.jpg,640,640,bus,4,8,635,634
003900_05_jpg.rf.08ad8cdb893df5b729b3fb0c8956937c.jpg,640,640,ambulance,41,66,623,604
004585_17_jpg.rf.07018eed7758fb91c66f3f7dc08839e3.jpg,640,640,bus,0,0,640,640

004564_18_jpg.rf.099c72ffa02507a124354f32dbc11e26.jpg,640,640,motercycle,0,37,640,637
004481_01_jpg.rf.095d16a21458e6a3e79e4d89e410c236.jpg,640,640,motercycle,19,0,598,623
005080_10_jpg.rf.0a7667df9dd3228e876aca5dce3b7565.jpg,640,640,motercycle,8,4,640,622
005463_05_jpg.rf.09c7d5caaf111837fb23b8f2a3feff74.jpg,640,640,motercycle,0,0,640,640
004910_05_jpg.rf.0a285c6274a31fe49288be659a3d3d86.jpg,640,640,motercycle,0,47,640,640
005028_09_jpg.rf.097a73842e8992d932abef07e8d45625.jpg,640,640,motercycle,0,0,640,640
005470_17_jpg.rf.09e535d611c5493708d72a0f2fe76de7.jpg,640,640,bus,25,6,592,627
005034_10_jpg.rf.0b32136a8c1a31fe6c3db6328cf6931d.jpg,640,640,motercycle,32,25,616,631
004610_01_jpg.rf.09cd0645f28bd3828f3964bfcbb2d876.jpg,640,640,motercycle,26,1,638,636
005115_00_jpg.rf.0b3c0833911ee3bc5c7bd6e89fe733cd.jpg,640,640,bus,0,7,640,640
005154_01_jpg.rf.0b21e98ec0b856bb4b089791516e2161.jpg,640,640,motercycle,1,2,637,634
004545_00_jpg.rf.0bb627baac352bf031e0d8578eb10fd3.jpg,640,640,motercycle,5,0,635,636
005101_02_jpg.rf.0bf165c56fa10baf5cdb6b43a4622e49.jpg,640,640,motercycle,5,10,638,637
003863_01_jpg.rf.0a0b83decab74816961ccf617f3b0639.jpg,640,640,motercycle,0,0,640,639
005269_09_jpg.rf.0c4a2c9b643c2c44ddff43e70e0bf7c6.jpg,640,640,motercycle,7,6,640,640
004545_00_jpg.rf.0c5856017be1d392d67d08f99f3e29c9.jpg,640,640,motercycle,0,0,640,640
005379_02_jpg.rf.0c57406b3fe4276eb89579c027025465.jpg,640,640,motercycle,30,24,592,632
004614_01_jpg.rf.0d16ec4bb7c98bd9a94e35987aa48ac5.jpg,640,640,motercycle,5,19,635,588
005212_02_jpg.rf.0ec485cee30710097525df2e55ee6663.jpg,640,640,bus,52,41,605,606
004477_00_jpg.rf.0cc2b859055a4e771601ea3fa4bf5f6a.jpg,640,640,motercycle,0,0,640,640
005051_02_jpg.rf.0de159ee754d5640fe234dabd24eea94.jpg,640,640,bus,0,0,640,640
005042_10_jpg.rf.0f27437ecd830b9650475be4e0b5aa12.jpg,640,640,motercycle,0,0,639,633
005420_00_jpg.rf.0f2e66385cb66c011653fe11df70fa59.jpg,640,640,bus,0,24,640,633
003900_05_jpg.rf.0f28a9bd8697f65e76e9f89cdfe3c901.jpg,640,640,ambulance,32,56,632,614
004340_02_jpg.rf.0f6f05409da864e1a8ce5888ce9b4d59.jpg,640,640,bus,1,6,637,637
004224_02_jpg.rf.0e68f5deb8778fd724a437a796f9aa77.jpg,640,640,ambulance,0,0,640,640
004228_09_jpg.rf.0fc3d8d140ea22efd3640e3f27c4682f.jpg,640,640,car,531,0,639,61
004228_09_jpg.rf.0fc3d8d140ea22efd3640e3f27c4682f.jpg,640,640,car,0,0,209,278
004228_09_jpg.rf.0fc3d8d140ea22efd3640e3f27c4682f.jpg,640,640,ambulance,12,0,640,601
004321_10_jpg.rf.0f8ed1a292ee4633b751a639afda0837.jpg,640,640,bus,3,0,638,639
003775_10_jpg.rf.0fd0364f72f6cbeedd1587955062229c.jpg,640,640,car,0,0,640,640
004311_18_jpg.rf.0fe2dd66da2059bbf33f4620ab6c8cae.jpg,640,640,bus,0,0,640,640
005154_01_jpg.rf.0fe568b52c4ec7b2092f9c03e05b125e.jpg,640,640,motercycle,0,0,640,640
004891_01_jpg.rf.10293716f1bebb384e306b46b24dc25d.jpg,640,640,ambulance,0,9,639,638
004594_01_jpg.rf.0ffed37c525dc62f5c92abbfa0ef4c49.jpg,640,640,motercycle,27,2,638,638



005054_18_jpg.rf.107a19ee1f156a82584b61fec8e236ad.jpg,640,640,bus,0,0,640,640
004872_05_jpg.rf.10dc5c780dad2a6ec0a1a3e44c2d6aa6.jpg,640,640,bus,8,0,639,639
004996_10_jpg.rf.10a0801b3958beeaf43c5089b5bd0b0d.jpg,640,640,motercycle,0,13,640,640
005211_02_jpg.rf.107f8ebd03b6a3b4cf166fd1bf07f274.jpg,640,640,motercycle,29,72,638,633
004882_01_jpg.rf.115de4489b1df34ca4473b230b57346f.jpg,640,640,ambulance,0,0,640,631
004868_10_jpg.rf.10801088ae4a83d786d942729d4f7cd2.jpg,640,640,bus,24,8,622,596
004412_02_jpg.rf.1193131bbd2a48ddd753b5ecd12db5ed.jpg,640,640,bus,0,0,640,578

005054_18_jpg.rf.0ffdfb57587c7d086e677035356ab9b1.jpg,640,640,bus,0,0,638,640
005365_02_jpg.rf.129e96762e8413857db4c936359ae6cf.jpg,640,640,motercycle,3,1,640,612
004463_05_jpg.rf.118e787bf8c8879dbb1868e9ea974e26.jpg,640,640,ambulance,1,0,613,638
003618_00_jpg.rf.12bc9df17f6fcfa61cadf3f63d56c8b3.jpg,640,640,ambulance,0,0,640,632
004433_18_jpg.rf.12bd18d3e228553fcf41cfd95992f011.jpg,640,640,bus,0,0,640,617
004957_00_jpg.rf.12cd3f095a34e28f283a31664d8ca36c.jpg,640,640,bus,0,18,640,601
004857_01_jpg.rf.12dbecce3b3ce46d797ee6740eb44829.jpg,640,640,motercycle,44,2,637,637
004453_09_jpg.rf.1388d89f8e2f81cd724dc2e9c35c74dc.jpg,640,640,bus,6,30,623,590
004463_05_jpg.rf.135fe540e6d633374b863285d8ec9066.jpg,640,640,ambulance,0,0,618,640
005177_09_jpg.rf.12fdc3cc5f768a351fa6cfe7a2823acf.jpg,640,640,bus,3,5,640,625
005341_02_jpg.rf.138f6defd00e4703a17a023f06a83508.jpg,640,640,motercycle,0,0,640,640

004391_17_jpg.rf.13a5e177ba6b392fcfd4296f91657416.jpg,640,640,motercycle,11,0,635,627
004966_10_jpg.rf.1358c51a178fd125b34bc6019998f008.jpg,640,640,motercycle,6,4,610,630
004966_10_jpg.rf.1358c51a178fd125b34bc6019998f008.jpg,640,640,car,0,0,92,90
004966_10_jpg.rf.1358c51a178fd125b34bc6019998f008.jpg,640,640,car,622,75,640,147
004966_10_jpg.rf.1358c51a178fd125b34bc6019998f008.jpg,640,640,car,0,41,40,128
005236_01_jpg.rf.139bc8edc7e13f53a64ac59d4fb45fa8.jpg,640,640,bus,216,472,281,517
005236_01_jpg.rf.139bc8edc7e13f53a64ac59d4fb45fa8.jpg,640,640,motercycle,1,1,640,639
005443_18_jpg.rf.1492413f695b16e9da1d0cc76d601986.jpg,640,640,car,12,0,625,640
005478_02_jpg.rf.13c0bf9710f1b196bdf29ff456aa81aa.jpg,640,640,ambulance,0,0,638,613
005074_05_jpg.rf.14bbccc69ea0b03a07c558ed9e34b2e8.jpg,640,640,bus,8,2,629,598
005074_05_jpg.rf.14bbccc69ea0b03a07c558ed9e34b2e8.jpg,640,640,car,0,434,23,471
004595_18_jpg.rf.156380eff2b413d4708453f2e45d4126.jpg,640,640,bus,0,0,640,610
004803_17_jpg.rf.14bd4014796c1fe10a4a1b7fd7e832e2.jpg,640,640,bus,0,0,640,640
003904_00_jpg.rf.1564b0d4d81ca9a2b826293bd805d89f.jpg,640,640,car,0,0,595,611
004735_09_jpg.rf.15d79e2d96309100b377bbe5a6cacd8a.jpg,640,640,motercycle,0,0,640,631
005238_17_jpg.rf.14c83b0c91767c2f664e6a0633d7934c.jpg,640,640,bus,0,0,640,640
005365_02_jpg.rf.154fd636ba4fd1dc9263fdd7fca97dc8.jpg,640,640,motercycle,13,12,636,602
004427_02_jpg.rf.12def6f2457c151d1045eedc79295c4c.jpg,640,640,motercycle,13,0,640,640
004122_18_jpg.rf.14eb6e5f703b718cebd7007064bf29b7.jpg,640,640,bus,71,10,586,640
004387_02_jpg.rf.164ed6b74132a2ffde97dc703dddd26a.jpg,640,640,car,0,0,629,640
003533_02_jpg.rf.162b7fc601387c8e84b5f140e5b22698.jpg,640,640,bus,0,0,640,640
004526_10_jpg.rf.16594224f9f69a1ab85acdbe556bc8f5.jpg,640,640,ambulance,11,0,640,640
004526_10_jpg.rf.16594224f9f69a1ab85acdbe556bc8f5.jpg,640,640,motercycle,175,148,371,270
004715_02_jpg.rf.16e09d1071fe6c28083e05199c286cff.jpg,640,640,bus,0,0,623,640
005317_18_jpg.rf.18e2d91acc84a6c73be4b4ec7c987627.jpg,640,640,bus,0,0,594,640
004585_17_jpg.rf.191b425538936e6a8885bfeaf1d5d437.jpg,640,640,bus,0,0,640,640
004973_17_jpg.rf.17666cb6f708e7d643e1802bd7da1592.jpg,640,640,car,0,0,639,639
004620_01_jpg.rf.1910e98b49e487ae1eedb747dc309aea.jpg,640,640,motercycle,0,0,639,640
005132_17_jpg.rf.185f0c3cba72b0b6b86b67ff8da11f93.jpg,640,640,bus,0,33,640,635
004298_05_jpg.rf.198c0ec7e9f1b5f54124f4fc3a023530.jpg,640,640,bus,53,42,614,629
005100_05_jpg.rf.19bc22c98df616338d5014ea5e7090d4.jpg,640,640,bus,2,2,637,634
003946_18_jpg.rf.1986ba7084081d4c28851dda1290882e.jpg,640,640,motercycle,0,24,640,635
005116_17_jpg.rf.19a8d1870643f20636a2db96aaf76271.jpg,640,640,motercycle,2,0,639,640
004715_02_jpg.rf.1a2d508cf47dc0631b046a1ea01cbbc0.jpg,640,640,bus,1,0,621,639
004228_09_jpg.rf.1a79eb9113b1bb580a86e97f8ad8b23d.jpg,640,640,car,532,0,639,60
004228_09_jpg.rf.1a79eb9113b1bb580a86e97f8ad8b23d.jpg,640,640,car,0,0,207,277
004228_09_jpg.rf.1a79eb9113b1bb580a86e97f8ad8b23d.jpg,640,640,ambulance,37,5,639,576
004767_02_jpg.rf.1a90be9432574f1b14001a6ed884aa03.jpg,640,640,car,0,17,640,640
003541_09_jpg.rf.1ab362afc8e4beaf78ba1eed77faf746.jpg,640,640,motercycle,0,13,640,597
004481_01_jpg.rf.1b262f7e8a0ab81dd11ac2efa6b32880.jpg,640,640,motercycle,32,11,587,612
004660_09_jpg.rf.1b060b219f2b4c34492659433f488cb4.jpg,640,640,bus,29,0,628,639
004639_02_jpg.rf.1b28d4756ce8959118cd31914c5b6af1.jpg,640,640,motercycle,0,0,640,640
004934_17_jpg.rf.1bda28b788d1d5b949f10ca5831abd02.jpg,640,640,bus,0,0,629,609

003818_05_jpg.rf.1b8d5da2cc62bce4131103d46bcd02bb.jpg,640,640,ambulance,7,0,640,640
003818_05_jpg.rf.1c2c6e2b8a424fdbcc9e7c6c1c31b586.jpg,640,640,ambulance,0,0,640,640
004934_17_jpg.rf.1c3f5ca8f7ac208604d7ae6f0b3a4606.jpg,640,640,bus,17,13,609,588
005351_01_jpg.rf.1bf3f5f764039c79b51a8a833a13122a.jpg,640,640,bus,526,352,578,409
005351_01_jpg.rf.1bf3f5f764039c79b51a8a833a13122a.jpg,640,640,motercycle,7,32,632,638
005051_02_jpg.rf.1ca7d02ee9873aa9ade1c4c4cac8f109.jpg,640,640,bus,0,0,640,639
004741_09_jpg.rf.1d217ff38d87cc47fba10e4bf35e3592.jpg,640,640,bus,0,0,640,629
004434_18_jpg.rf.1d43be3bb6307918b8c927bcc3d219f9.jpg,640,640,bus,1,0,640,623
004855_09_jpg.rf.1c93b5101ce083e5c6385b0ce42e2f39.jpg,640,640,motercycle,6,38,629,628
005355_17_jpg.rf.1cbce2cdd8a93751ae2da1a3bee93ffb.jpg,640,640,bus,0,0,632,640
004130_10_jpg.rf.1cbdc91e953555a091434696cc4262a5.jpg,640,640,bus,14,51,626,594
004642_18_jpg.rf.1c8be01a0a6bf458eac23c8ad8a04917.jpg,640,640,bus,3,44,625,618
005137_00_jpg.rf.1d54ec83073e6a4a40c05a58421b0ae2.jpg,640,640,motercycle,0,0,633,640
004311_00_jpg.rf.1d512406b273873da859f88900bccea5.jpg,640,640,motercycle,0,1,639,640
004516_17_jpg.rf.1d9a90e115786522fee1ded3173af144.jpg,640,640,motercycle,0,8,634,639
004077_10_jpg.rf.1b45265eccd2acd69319b6dc21385fc1.jpg,640,640,motercycle,0,0,640,640
005091_05_jpg.rf.1da10fd6d83033d2809aac529f707f97.jpg,640,640,ambulance,0,0,639,635
004745_10_jpg.rf.f7aeefeae8495f2819321f1e001b1d38.jpg,640,640,car,0,100,640,634
004740_02_jpg.rf.f73eeaf2f363436eb08fdfed88bb4619.jpg,640,640,bus,0,0,640,640
003951_00_jpg.rf.f55b0dfe37ee3c27b65e19ccb646e914.jpg,640,640,car,5,1,639,639
003680_09_jpg.rf.fa52ba9972e1223408dd7c5aa3c95249.jpg,640,640,car,72,202,205,296
003680_09_jpg.rf.fa52ba9972e1223408dd7c5aa3c95249.jpg,640,640,car,0,234,54,304
003680_09_jpg.rf.fa52ba9972e1223408dd7c5aa3c95249.jpg,640,640,car,309,218,415,300
005051_02_jpg.rf.f8d47a0621ccc7ee8f94c637c2c5e8b7.jpg,640,640,bus,0,0,638,637
005115_00_jpg.rf.f47e826f0e053ddd9b0794ab3b65935c.jpg,640,640,bus,7,33,640,628
004645_17_jpg.rf.f82cd02987f4bf9caf7945fc0a88cc03.jpg,640,640,motercycle,0,20,640,640
004645_17_jpg.rf.f82cd02987f4bf9caf7945fc0a88cc03.jpg,640,640,car,0,410,70,623
005340_17_jpg.rf.f4c6e74e0b7080f5166cc8254f4a6b93.jpg,640,640,car,13,40,611,592
004677_05_jpg.rf.f8158b8ade9e3cdac71a1a403df8c4a9.jpg,640,640,bus,0,0,640,638
004966_10_jpg.rf.f5acbba605020b13ab4f875af2dc3298.jpg,640,640,motercycle,4,2,612,632
004966_10_jpg.rf.f5acbba605020b13ab4f875af2dc3298.jpg,640,640,car,0,0,90,88
004966_10_jpg.rf.f5acbba605020b13ab4f875af2dc3298.jpg,640,640,car,621,75,640,147
004966_10_jpg.rf.f5acbba605020b13ab4f875af2dc3298.jpg,640,640,car,0,42,40,127
005038_17_jpg.rf.f98d84511460c2f9e46c4fe272837dad.jpg,640,640,ambulance,0,0,640,640
004276_10_jpg.rf.f8c8f7acb33c666ddaae11e0da8fa44e.jpg,640,640,motercycle,0,0,640,640

004897_09_jpg.rf.fa22aee184562439494b466a3f0e19bb.jpg,640,640,motercycle,32,28,620,625
004347_02_jpg.rf.f7f932430068b761e3d49d0075346aa9.jpg,640,640,motercycle,0,0,640,640
004275_05_jpg.rf.f5ab6c07981a6005f8f30a7a77020ba4.jpg,640,640,car,376,0,621,60
004275_05_jpg.rf.f5ab6c07981a6005f8f30a7a77020ba4.jpg,640,640,ambulance,0,0,640,640
005038_17_jpg.rf.f755a62ffc4710d926a9736d4ccbf8b7.jpg,640,640,ambulance,0,0,640,640
004411_10_jpg.rf.f76d95ad8cf52ca451b0b02cfb675ba6.jpg,640,640,motercycle,0,0,640,607
004293_02_jpg.rf.f8c7090b7a83ff9393509c50ab36283f.jpg,640,640,motercycle,0,0,631,617
005191_05_jpg.rf.f771b64a3269df6ff7439a863cf49f50.jpg,640,640,car,0,5,640,640
004472_09_jpg.rf.f764d2ab311e876e0126ed8527771da6.jpg,640,640,ambulance,8,0,639,599
003880_01_jpg.rf.fa698817756794efcb3a4d3df27f262e.jpg,640,640,car,134,0,638,167
003880_01_jpg.rf.fa698817756794efcb3a4d3df27f262e.jpg,640,640,ambulance,39,59,558,638
004749_10_jpg.rf.fa1b49b2f35ab9a29102c94465420afb.jpg,640,640,motercycle,2,15,630,628
003584_18_jpg.rf.fa6a8f2ecd6ff18cc420a7af2045289c.jpg,640,640,ambulance,25,41,613,639
004713_01_jpg.rf.fac2d2bc85eb1c6942610702b4e1fcc7.jpg,640,640,motercycle,0,14,632,638


004126_09_jpg.rf.fae9c350c07dfca4e7db00dc9b21e2ed.jpg,640,640,motercycle,21,34,612,640
004534_01_jpg.rf.fb0e94ce1cd194c23a10464be00e27ad.jpg,640,640,bus,0,0,636,636
003951_00_jpg.rf.f793390d299575255191e405233fa8f6.jpg,640,640,car,0,0,640,640
004323_10_jpg.rf.f9d518b175bf79e8c4c3f3c068e1e989.jpg,640,640,ambulance,0,0,638,630
004607_01_jpg.rf.faf26d35dcc6fe52657596e8d51a4ede.jpg,640,640,motercycle,0,0,640,640
004904_01_jpg.rf.f94afe6f5825c53dd7bb68c4ebd62fa9.jpg,640,640,bus,5,0,639,635
004677_00_jpg.rf.fba4d52b54838f036caf1c517d197540.jpg,640,640,motercycle,18,14,632,598
005186_00_jpg.rf.fb95d2669c164a86baa12525aabd89da.jpg,640,640,motercycle,13,26,629,637
005447_05_jpg.rf.fba92dfdc748f7eefa652ce8a0856da4.jpg,640,640,bus,5,5,637,634
004412_18_jpg.rf.fb9a130d317e7b726ab2de10694839a4.jpg,640,640,motercycle,2,2,638,626
005171_09_jpg.rf.fc105fe8e9cbd117a9acb6b4adc6d544.jpg,640,640,car,0,0,640,628
004648_18_jpg.rf.fc5f3323ea9903d8ea83adbcd6a5bbbe.jpg,640,640,motercycle,0,0,640,640
004660_09_jpg.rf.fc5282dba87b53d902bb45f8a862ad0c.jpg,640,640,bus,10,0,640,640
004805_00_jpg.rf.fc90ba780d05b24005733cc33c5cad0f.jpg,640,640,bus,0,0,640,640
004648_02_jpg.rf.fc969bcd8f4db5594442953913cd8a81.jpg,640,640,motercycle,475,257,610,397
004648_02_jpg.rf.fc969bcd8f4db5594442953913cd8a81.jpg,640,640,motercycle,0,0,640,640
005105_09_jpg.rf.fd48558653b6658a2631c97046165dd8.jpg,640,640,bus,18,0,640,640
005111_17_jpg.rf.fcd7fed1d9170758d5097f0092d7ac37.jpg,640,640,motercycle,0,0,640,640
004739_18_jpg.rf.fd6c3d0fb3250ce22df70b2e7413f968.jpg,640,640,motercycle,0,0,640,640
004888_05_jpg.rf.fd887bb6c8901e5568137f2c49012846.jpg,640,640,motercycle,23,3,639,638
005323_05_jpg.rf.fdb9d9577312f96442e50487ca5996b8.jpg,640,640,motercycle,1,118,637,631
004408_00_jpg.rf.fdcfbcd869fda55f685ef9a40f653a3a.jpg,640,640,bus,6,49,624,614
004958_09_jpg.rf.fdd8d97df417f6af8d2a2bde102d2727.jpg,640,640,bus,10,17,631,617
004602_05_jpg.rf.fdf9a0f913abd02cea4a232a98dbe564.jpg,640,640,motercycle,5,0,630,636
004145_18_jpg.rf.fdfe50f58cd2ff8340816376433a55f3.jpg,640,640,motercycle,34,21,640,627
004597_10_jpg.rf.fe893b56c068f416568532ffe3273dd2.jpg,640,640,motercycle,0,0,640,640
005197_10_jpg.rf.fe17e4645ee54b25a360f2db1c1ccb37.jpg,640,640,motercycle,17,0,640,621
004409_02_jpg.rf.feda8015bb1d99718a65379c011515a8.jpg,640,640,car,0,0,640,640
004428_02_jpg.rf.fec90871ee674831b4d8be17e11770d1.jpg,640,640,motercycle,0,0,640,639
004594_01_jpg.rf.fec2e89dcb678966b1e4dede252ca855.jpg,640,640,motercycle,6,0,640,640
005157_01_jpg.rf.ff0d2263479f8b38693dc8d2a70dc55d.jpg,640,640,bus,1,3,635,632
005157_01_jpg.rf.ff0d2263479f8b38693dc8d2a70dc55d.jpg,640,640,car,607,385,640,604
004610_01_jpg.rf.ff93946e1fc075e3831c72dc2a82fbd1.jpg,640,640,motercycle,12,0,640,640
005298_05_jpg.rf.ffa9f85be7699ddb98a10eff4fa77719.jpg,640,640,bus,518,517,556,569
005298_05_jpg.rf.ffa9f85be7699ddb98a10eff4fa77719.jpg,640,640,motercycle,1,10,629,638

004733_09_jpg.rf.ff40fcfac5b98bade42e240fd4a2477c.jpg,640,640,bus,224,510,295,552
004733_09_jpg.rf.ff40fcfac5b98bade42e240fd4a2477c.jpg,640,640,motercycle,11,36,632,638
004349_05_jpg.rf.ffaffca73177d02475120ffb75b4120b.jpg,640,640,bus,19,18,626,634
003618_00_jpg.rf.ffcf6946d375aa2afa08862cd6be2bc2.jpg,640,640,ambulance,0,0,638,630
003778_05_jpg.rf.754cc30b5cb51fe0417606717a933f4f.jpg,640,640,car,3,0,612,638

005074_05_jpg.rf.7312c8e22ed4a1025e3878bbbecc864a.jpg,640,640,bus,8,2,629,598
005074_05_jpg.rf.7312c8e22ed4a1025e3878bbbecc864a.jpg,640,640,car,0,433,23,471
004741_09_jpg.rf.7359f4bf915104f01b83299900fff328.jpg,640,640,bus,0,0,640,609

004395_10_jpg.rf.759fc36e9e1e83767e0c8807ade5a059.jpg,640,640,bus,277,292,327,392
004395_10_jpg.rf.759fc36e9e1e83767e0c8807ade5a059.jpg,640,640,motercycle,1,54,630,597
004271_18_jpg.rf.75bd258afc1ba59de437227a0b2d395c.jpg,640,640,bus,1,1,638,635
004311_00_jpg.rf.763f41080772ea4a58c16483fec90005.jpg,640,640,motercycle,0,0,640,640


004297_00_jpg.rf.736691d72d95b1f423b5f8283903d76f.jpg,640,640,motercycle,1,45,634,627
004953_18_jpg.rf.74911110f1a99972ab001e407f99a4b2.jpg,640,640,bus,19,18,625,640
004953_18_jpg.rf.74911110f1a99972ab001e407f99a4b2.jpg,640,640,car,0,451,62,593
004909_10_jpg.rf.74d597a51ca3d1ac1e34ccd68ff51db5.jpg,640,640,motercycle,29,44,624,617
004881_00_jpg.rf.739bacadf40045674cb4d95b6931218a.jpg,640,640,bus,30,35,633,613
004881_00_jpg.rf.756e700ccbc8f7d1c3a19bcb4e44a39b.jpg,640,640,bus,43,49,619,599
004576_00_jpg.rf.756d271ecaec434a4b16a43f236a770d.jpg,640,640,motercycle,0,0,640,640
004708_05_jpg.rf.7468cc169265553fd0f9ebf0e85a4f4a.jpg,640,640,bus,11,25,640,640
004708_05_jpg.rf.7468cc169265553fd0f9ebf0e85a4f4a.jpg,640,640,car,0,352,62,567
005475_05_jpg.rf.764ba4c2b3421650b20f5c03b81e3a7b.jpg,640,640,bus,0,0,640,640
004539_05_jpg.rf.7638fae4d2b6e8291a7c67c4ce8bbbbb.jpg,640,640,car,23,5,639,624
004464_02_jpg.rf.72c8f22426f5b1b12defeb916f4549a6.jpg,640,640,bus,8,43,631,616
005090_00_jpg.rf.76a32ad38aaf4d73cceb6182624aa01e.jpg,640,640,motercycle,0,7,640,621
004890_10_jpg.rf.7314ff4266ffd230260b791d64016801.jpg,640,640,bus,67,0,640,640
004562_02_jpg.rf.72d25ec1b02508c43da392e5d6cd8b63.jpg,640,640,motercycle,0,0,640,640
004597_10_jpg.rf.76b8cf80843594dd2a0ae907576df84e.jpg,640,640,motercycle,0,0,640,640
003541_09_jpg.rf.73ca44d08c7c96d69bcf813fb49d784a.jpg,640,640,motercycle,0,11,640,599
004220_09_jpg.rf.7583aee3bf4a13b087683b37cce972c8.jpg,640,640,bus,0,0,640,640
005078_01_jpg.rf.76e1d2499837195c0cda6acd171f72c8.jpg,640,640,bus,0,1,640,631

005475_05_jpg.rf.74010af62ec1c1328760647b1c80aa62.jpg,640,640,bus,2,3,636,637
004409_02_jpg.rf.7759f812bb3f29d1529f3596fdb9c272.jpg,640,640,car,0,0,640,640
